,config_name,precision,bits_per_weight,dynamic_calibration,weight_only,metric,value,runtime,base_metric,relative,train_run,eval_run,split
26,Int8WeightOnlyConfig,int8,8,False,True,onnx_quantized_p99_latency,0.0003839020058512688,onnx,p99_latency,False,1,2,test
27,Float8WeightOnlyConfig,float8,8,False,True,onnx_quantized_p99_latency,,onnx,p99_latency,False,1,2,test
28,Int8WeightOnlyConfig,int8,8,False,True,onnx_relative_model_size,1.6765407833777903,onnx,model_size,True,1,2,test
29,Float8WeightOnlyConfig,float8,8,False,True,onnx_relative_model_size,,onnx,model_size,True,1,2,test
30,Int8WeightOnlyConfig,int8,8,False,True,onnx_relative_median_latency,1.1351132732829896,onnx,median_latency,True,1,2,test
31,Float8WeightOnlyConfig,float8,8,False,True,onnx_relative_median_latency,,onnx,median_latency,True,1,2,test
32,Int8WeightOnlyConfig,int8,8,False,True,onnx_relative_p95_latency,1.1175636068158497,onnx,p95_latency,True,1,2,test
33,Float8WeightOnlyConfig,float8,8,False,True,onnx_relative_p95_latency,,onnx,p95_latency,True,1,2,test
34,Int8WeightOnlyConfig,int8,8,False,True,onnx_relative_p99_latency,1.1099638876095554,onnx,p99_latency,True,1,2,test
35,Float8WeightOnlyConfig,float8,8,False,True,onnx_relative_p99_latency,,onnx,p99_latency,True,1,2,test
36,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_model_size,354081.0,pt2,model_size,False,1,2,test
37,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_model_size,333281.0,pt2,model_size,False,1,2,test
38,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_median_latency,0.0004369691014289856,pt2,median_latency,False,1,2,test
39,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_median_latency,0.0003580227494239807,pt2,median_latency,False,1,2,test
40,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_p95_latency,0.00045387856662273404,pt2,p95_latency,False,1,2,test
41,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_p95_latency,0.0003741450607776642,pt2,p95_latency,False,1,2,test
42,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_p99_latency,0.0005656885728240013,pt2,p99_latency,False,1,2,test
43,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_p99_latency,0.0005019277334213256,pt2,p99_latency,False,1,2,test
44,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_model_size,0.3979220633270587,pt2,model_size,True,1,2,test
45,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_model_size,0.3745466805270699,pt2,model_size,True,1,2,test
46,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_median_latency,0.9818073766546833,pt2,median_latency,True,1,2,test
47,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_median_latency,0.8044261602139422,pt2,median_latency,True,1,2,test
